Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Other_promotion;Link;screenshot_name
iPhone 17 256GB;Xanh Lam Khói;Yes;24990000;24990000;2025-12-08;"Khuyến mãi được hưởng

AirPods/Ốp Lưng phụ kiện nhập khẩu giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 31/12/2025




Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 500,000đ qua Zalopay khi mua iPhone 17 series và iPhone Air (Trừ Pro/Promax)

HSD: 31/12/2025

Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm ngay 400,000đ cho hóa đơn từ 8,000,000đ khi thanh toán qua thẻ tín dụng Home Credit

HSD: 31/12/2025

Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 500,000đ cho hóa đơn từ 10,000,000đ khi thanh toán qua HDBank

HSD: 15/12/2025

Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17;iPhone_17_256GB_2025-12-08_09-04-28.png
iPhone 17 Pro Max 256GB;Bạc;Yes;37990000;37990000;2025-12-08;"Khuyến mãi được hưởng

AirPods/Ốp Lưng phụ kiện nhập khẩu giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 31/12/2025




Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm ngay 400,000đ cho hóa đơn từ 8,000,000đ khi thanh toán qua thẻ tín dụng Home Credit

HSD: 31/12/2025

Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 500,000đ cho hóa đơn từ 10,000,000đ khi thanh toán qua HDBank

HSD: 15/12/2025

Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17-pro-max;iPhone_17_Pro_Max_256GB_2025-12-08_09-04-28.png
iPhone Air 256GB;Xanh Da Trời;Yes;31990000;30790000;2025-12-08;"Khuyến mãi được hưởng

Giảm ngay 1,200,000đ áp dụng đến 08/12

AirPods/Ốp Lưng phụ kiện nhập khẩu giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 31/12/2025




Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 500,000đ qua Zalopay khi mua iPhone 17 series và iPhone Air (Trừ Pro/Promax)

HSD: 31/12/2025

Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm ngay 400,000đ cho hóa đơn từ 8,000,000đ khi thanh toán qua thẻ tín dụng Home Credit

HSD: 31/12/2025

Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 500,000đ cho hóa đơn từ 10,000,000đ khi thanh toán qua HDBank

HSD: 15/12/2025

Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-air;iPhone_Air_256GB_2025-12-08_09-04-28.png
iPhone 17 Pro 256GB;Bạc;Yes;34990000;34990000;2025-12-08;"Khuyến mãi được hưởng

AirPods/Ốp Lưng phụ kiện nhập khẩu giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 31/12/2025




Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm ngay 400,000đ cho hóa đơn từ 8,000,000đ khi thanh toán qua thẻ tín dụng Home Credit

HSD: 31/12/2025

Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 500,000đ cho hóa đơn từ 10,000,000đ khi thanh toán qua HDBank

HSD: 15/12/2025

Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17-pro;iPhone_17_Pro_256GB_2025-12-08_09-04-31.png
iPhone 17 Pro 256GB;Cam Vũ Trụ;Yes;34990000;34790000;2025-12-08;"Khuyến mãi được hưởng

Giảm ngay 200,000đ áp dụng đến 08/12

AirPods/Ốp Lưng phụ kiện nhập khẩu giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 31/12/2025




Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm ngay 400,000đ cho hóa đơn từ 8,000,000đ khi thanh toán qua thẻ tín dụng Home Credit

HSD: 31/12/2025

Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 500,000đ cho hóa đơn từ 10,000,000đ khi thanh toán qua HDBank

HSD: 15/12/2025

Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17-pro;iPhone_17_Pro_256GB_2025-12-08_09-04-35.png
iPhone 17 Pro Max 256GB;Xanh Đậm;Yes;37990000;37990000;2025-12-08;"Khuyến mãi được hưởng

AirPods/Ốp Lưng phụ kiện nhập khẩu giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 31/12/2025




Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm ngay 400,000đ cho hóa đơn từ 8,000,000đ khi thanh toán qua thẻ tín dụng Home Credit

HSD: 31/12/2025

Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 500,000đ cho hóa đơn từ 10,000,000đ khi thanh toán qua HDBank

HSD: 15/12/2025

Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17-pro-max;iPhone_17_Pro_Max_256GB_2025-12-08_09-05-03.png
iPhone Air 256GB;Đen Không Gian;Yes;31990000;30990000;2025-12-08;"Khuyến mãi được hưởng

Giảm ngay 1,000,000đ áp dụng đến 08/12

AirPods/Ốp Lưng phụ kiện nhập khẩu giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 31/12/2025




Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 500,000đ qua Zalopay khi mua iPhone 17 series và iPhone Air (Trừ Pro/Promax)

HSD: 31/12/2025

Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm ngay 400,000đ cho hóa đơn từ 8,000,000đ khi thanh toán qua thẻ tín dụng Home Credit

HSD: 31/12/2025

Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 500,000đ cho hóa đơn từ 10,000,000đ khi thanh toán qua HDBank

HSD: 15/12/2025

Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-air;iPhone_Air_256GB_2025-12-08_09-05-03.png
iPhone 17 256GB;Tím Oải Hương;Yes;24990000;24990000;2025-12-08;"Khuyến mãi được hưởng

AirPods/Ốp Lưng phụ kiện nhập khẩu giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 31/12/2025




Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 500,000đ qua Zalopay khi mua iPhone 17 series và iPhone Air (Trừ Pro/Promax)

HSD: 31/12/2025

Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm ngay 400,000đ cho hóa đơn từ 8,000,000đ khi thanh toán qua thẻ tín dụng Home Credit

HSD: 31/12/2025

Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 500,000đ cho hóa đơn từ 10,000,000đ khi thanh toán qua HDBank

HSD: 15/12/2025

Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17;iPhone_17_256GB_2025-12-08_09-05-03.png
iPhone 17 Pro 256GB;Xanh Đậm;Yes;34990000;34990000;2025-12-08;"Khuyến mãi được hưởng

AirPods/Ốp Lưng phụ kiện nhập khẩu giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 31/12/2025




Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm ngay 400,000đ cho hóa đơn từ 8,000,000đ khi thanh toán qua thẻ tín dụng Home Credit

HSD: 31/12/2025

Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 500,000đ cho hóa đơn từ 10,000,000đ khi thanh toán qua HDBank

HSD: 15/12/2025

Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17-pro;iPhone_17_Pro_256GB_2025-12-08_09-05-08.png
iPhone 17 Pro 512GB;Cam Vũ Trụ;Yes;41490000;40990000;2025-12-08;"Khuyến mãi được hưởng

Giảm ngay 500,000đ áp dụng đến 08/12

AirPods/Ốp Lưng phụ kiện nhập khẩu giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 31/12/2025




Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm ngay 400,000đ cho hóa đơn từ 8,000,000đ khi thanh toán qua thẻ tín dụng Home Credit

HSD: 31/12/2025

Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 500,000đ cho hóa đơn từ 10,000,000đ khi thanh toán qua HDBank

HSD: 15/12/2025

Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17-pro;iPhone_17_Pro_512GB_2025-12-08_09-05-44.png
