Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Other_promotion;Link;screenshot_name
Loa Bluetooth Marshall Acton 3 | Giá ưu đãi, giao nhanh 1H;Unknown;No;7850000;7070000;2026-01-27;;;;https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-acton-iii;Loa_Bluetooth_Marshall_Acton_3___Giá_ưu_đãi__giao_nhanh_1H_2026-01-27_08-17-12.png
Loa Marshall Emberton 3 | Trả góp 0%, giá khuyến mãi;Unknown;No;5300000;4770000;2026-01-27;;;;https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-emberton-iii;Loa_Marshall_Emberton_3___Trả_góp_0___giá_khuyến_mãi_2026-01-27_08-17-12.png
Loa Marshall Kilburn 2 |  Chính hãng, giá tốt, trả góp 0%;Unknown;No;8830000;7060000;2026-01-27;;;;https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-kilburn-ii;Loa_Marshall_Kilburn_2____Chính_hãng__giá_tốt__trả_góp_0__2026-01-27_08-17-12.png
Loa Bluetooth Marshall Emberton 2 | Chính hãng, giá tốt;Unknown;No;4899000;3690000;2026-01-27;;;;https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-emberton-ii;Loa_Bluetooth_Marshall_Emberton_2___Chính_hãng__giá_tốt_2026-01-27_08-17-13.png
Loa Bluetooth Marshall Acton 2 | Chính hãng, giá ưu đãi;Unknown;No;0;0;2026-01-27;;;;https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-acton-ii;Loa_Bluetooth_Marshall_Acton_2___Chính_hãng__giá_ưu_đãi_2026-01-27_08-17-13.png
Loa Bluetooth Marshall Kilburn III;Kem;Yes;10490000;10290000;2026-01-27;"Khuyến mãi 1

Tặng túi lộc 200,000đ áp dụng đến 29/01

Nhập mã '' ILOVEFPT'' giảm thêm 15% tối đa 300,000đ

Khuyến mãi 2

Tặng túi lộc 200,000đ áp dụng đến 29/01

Nhập mã '' ILOVEFPT'' giảm thêm 15% tối đa 300,000đ

Khuyến mãi 3

Trả góp 0%";;"Quà tặng và ưu đãi khác
Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-kilburn-iii;Skipped
Loa Bluetooth Marshall Middleton;Unknown;No;8830000;7290000;2026-01-27;;;"Quà tặng và ưu đãi khác
Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-middleton;Loa_Bluetooth_Marshall_Middleton_2026-01-27_08-17-18.png
Loa Bluetooth Marshall Stanmore 3 | Trả góp 0%, giá ưu đãi;Nâu;No;11780000;10602000;2026-01-27;;;;https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-stanmore-iii;Skipped
Loa Bluetooth Marshall Middleton II;Kem;Yes;8990000;8090000;2026-01-27;"Khuyến mãi 1

Tặng túi lộc 900,000đ áp dụng đến 29/01

Khuyến mãi 2

Trả góp 0%";;"Quà tặng và ưu đãi khác
Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-middleton-ii;Skipped
Loa Marshall Woburn III | Giá tốt, trả góp 0%, giao nhanh 1H;Nâu;No;17670000;15903000;2026-01-27;"Khuyến mãi 1

Tặng túi lộc 1,767,000đ

Tặng phiếu mua hàng 800,000đ

Khuyến mãi 2

Trả góp 0%";;"Quà tặng và ưu đãi khác
Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-woburn-iii;Skipped
Loa Bluetooth Marshall Willen;Kem;Yes;2739000;2490000;2026-01-27;"Khuyến mãi 1

Tặng túi lộc 249,000đ

Khuyến mãi 2

Trả góp 0%";;"Quà tặng và ưu đãi khác
Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-willen;Skipped
