Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Other_promotion;Link;screenshot_name
Loa Bluetooth Marshall Emberton II;Kem;No;4899000;3690000;2026-02-01;"Khuyến mãi 1

Tặng túi lộc 1,209,000đ

Trả góp 0%

Khuyến mãi 2

Tặng túi lộc 1,009,000đ

Tặng bảo hành 1 đổi 1 trọn đời 


Trả góp 0%";;"Khuyến mãi thanh toán

Xem tất cả

Giảm ngay 1,000,000 đồng cho đơn hàng từ 15 triệu khi trả góp qua thẻ VIB. 

HSD: 28/02/2026";https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-emberton-ii;Skipped
Loa Bluetooth Marshall Acton II;Trắng;No;7845000;7845000;2026-02-01;;;;https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-acton-ii;Skipped
Loa Bluetooth Marshall Kilburn II;Đen Vàng;Yes;8830000;7060000;2026-02-01;"Khuyến mãi 1

Tặng túi lộc 1,770,000đ áp dụng đến 02/02

Khuyến mãi 2

Trả góp 0%";;"Khuyến mãi thanh toán

Xem tất cả

Giảm ngay 1,000,000 đồng cho đơn hàng từ 15 triệu khi trả góp qua thẻ VIB. 

HSD: 28/02/2026";https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-kilburn-ii;Skipped
Loa Bluetooth Marshall Emberton III;Xanh xô thơm;Yes;5300000;4770000;2026-02-01;"Khuyến mãi 1

Tặng túi lộc 530,000đ

Trả góp 0%

Khuyến mãi 2

Tặng túi lộc 410,000đ

Tặng bảo hành 1 đổi 1 trọn đời 


Trả góp 0%";;"Khuyến mãi thanh toán

Xem tất cả

Giảm ngay 1,000,000 đồng cho đơn hàng từ 15 triệu khi trả góp qua thẻ VIB. 

HSD: 28/02/2026";https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-emberton-iii;Skipped
Loa Bluetooth Marshall Acton III;Xanh Bóng Đêm;No;7990000;7990000;2026-02-01;;;"Khuyến mãi thanh toán

Xem tất cả

Giảm ngay 1,000,000 đồng cho đơn hàng từ 15 triệu khi trả góp qua thẻ VIB. 

HSD: 28/02/2026";https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-acton-iii;Skipped
Loa Bluetooth Marshall Middleton;Kem;Yes;8830000;7290000;2026-02-01;"Khuyến mãi 1

Tặng túi lộc 1,540,000đ áp dụng đến 02/02

Khuyến mãi 2

Trả góp 0%";;"Khuyến mãi thanh toán

Xem tất cả

Giảm ngay 1,000,000 đồng cho đơn hàng từ 15 triệu khi trả góp qua thẻ VIB. 

HSD: 28/02/2026";https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-middleton;Skipped
Loa Bluetooth Marshall Middleton II;Kem;Yes;8990000;8090000;2026-02-01;"Khuyến mãi 1

Tặng túi lộc 900,000đ áp dụng đến 02/02

Khuyến mãi 2

Trả góp 0%";;"Khuyến mãi thanh toán

Xem tất cả

Giảm ngay 1,000,000 đồng cho đơn hàng từ 15 triệu khi trả góp qua thẻ VIB. 

HSD: 28/02/2026";https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-middleton-ii;Skipped
Loa Bluetooth Marshall Stanmore III;Nâu;No;11780000;10602000;2026-02-01;"Khuyến mãi 1

Tặng túi lộc 1,178,000đ

Tặng phiếu mua hàng 500,000đ

Khuyến mãi 2

Trả góp 0%";;"Khuyến mãi thanh toán

Xem tất cả

Giảm ngay 1,000,000 đồng cho đơn hàng từ 15 triệu khi trả góp qua thẻ VIB. 

HSD: 28/02/2026";https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-stanmore-iii;Skipped
Loa Bluetooth Marshall Kilburn III;Kem;Yes;10490000;10290000;2026-02-01;"Khuyến mãi 1

Tặng túi lộc 200,000đ áp dụng đến 02/02

Khuyến mãi 2

Trả góp 0%";;"Khuyến mãi thanh toán

Xem tất cả

Giảm ngay 1,000,000 đồng cho đơn hàng từ 15 triệu khi trả góp qua thẻ VIB. 

HSD: 28/02/2026";https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-kilburn-iii;Skipped
Loa Bluetooth Marshall Marshall Willen II;Kem;No;2990000;2691000;2026-02-01;"Khuyến mãi 1

Tặng túi lộc 299,000đ

Khuyến mãi 2

Tặng túi lộc 100,000đ

Tặng bảo hành 1 đổi 1 trọn đời 


Khuyến mãi 3

Trả góp 0%";;"Khuyến mãi thanh toán

Xem tất cả

Giảm ngay 1,000,000 đồng cho đơn hàng từ 15 triệu khi trả góp qua thẻ VIB. 

HSD: 28/02/2026";https://fptshop.com.vn/phu-kien/loa-bluetooth-marshall-willen-ii;Skipped
