Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Other_promotion;Link;screenshot_name
iPhone 17 256GB;Xanh Lam Khói;Yes;24990000;24990000;2025-11-29;"Khuyến mãi được hưởng

Tặng phiếu mua hàng 800,000đ để mua Combo phụ kiện 


AirPods giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm đến 1,000,000 đồng cho đơn hàng từ 3 triệu khi trả góp qua thẻ Techcombank MasterCard

HSD: 31/01/2026

Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/11/2025




Giảm ngay 500,000đ qua Zalopay khi mua iPhone 17 series và iPhone Air (Trừ Pro/Promax)

HSD: 31/12/2025

Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm đến 800.000đ cho đơn trên 15 triệu khi trả góp 100% qua thẻ Visa (áp dụng Sacombank và Muadee by HDBank)

HSD: 30/11/2025




Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Tặng Phiếu mua hàng 500,000đ mua Bảo hành trọn đời khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Tặng phiếu mua hàng 200,000đ mua Tivi Samsung 

Tặng Phiếu mua hàng 500,000đ mua Combo Chuẩn/Combo iFan khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Giảm ngay 1,000,000đ khi mua trả góp qua FE CREDIT (áp dụng Trả góp 0.99% lãi suất – Kỳ hạn 12 tháng) 

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17;iPhone_17_256GB_2025-11-29_18-52-53.png
iPhone 17 Pro 256GB;Cam Vũ Trụ;Yes;34990000;34790000;2025-11-29;"Khuyến mãi được hưởng

Giảm ngay 200,000đ áp dụng đến 29/11

AirPods giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm đến 1,000,000 đồng cho đơn hàng từ 3 triệu khi trả góp qua thẻ Techcombank MasterCard

HSD: 31/01/2026

Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/11/2025




Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm đến 800.000đ cho đơn trên 15 triệu khi trả góp 100% qua thẻ Visa (áp dụng Sacombank và Muadee by HDBank)

HSD: 30/11/2025




Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Tặng Phiếu mua hàng 500,000đ mua Bảo hành trọn đời khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Tặng phiếu mua hàng 200,000đ mua Tivi Samsung 

Tặng Phiếu mua hàng 500,000đ mua Combo Chuẩn/Combo iFan khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Giảm ngay 1,000,000đ khi mua trả góp qua FE CREDIT (áp dụng Trả góp 0.99% lãi suất – Kỳ hạn 12 tháng) 

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17-pro;iPhone_17_Pro_256GB_2025-11-29_18-52-54.png
iPhone 17 Pro Max 256GB;Xanh Đậm;Yes;37990000;37990000;2025-11-29;"Khuyến mãi được hưởng

AirPods giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm đến 1,000,000 đồng cho đơn hàng từ 3 triệu khi trả góp qua thẻ Techcombank MasterCard

HSD: 31/01/2026

Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/11/2025




Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm đến 800.000đ cho đơn trên 15 triệu khi trả góp 100% qua thẻ Visa (áp dụng Sacombank và Muadee by HDBank)

HSD: 30/11/2025




Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Tặng Phiếu mua hàng 500,000đ mua Bảo hành trọn đời khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Tặng phiếu mua hàng 200,000đ mua Tivi Samsung 

Tặng Phiếu mua hàng 500,000đ mua Combo Chuẩn/Combo iFan khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Giảm ngay 1,000,000đ khi mua trả góp qua FE CREDIT (áp dụng Trả góp 0.99% lãi suất – Kỳ hạn 12 tháng) 

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17-pro-max;iPhone_17_Pro_Max_256GB_2025-11-29_18-52-53.png
iPhone Air 256GB;Xanh Da Trời;Yes;31990000;30390000;2025-11-29;"Khuyến mãi 1

Giảm ngay 1,600,000đ áp dụng đến 29/11

AirPods giảm đến 500,000đ khi mua kèm iPhone 


Tặng Pin sạc dự phòng Magsafe áp dụng đến 30/11

Trả góp 0%

Khuyến mãi 2

Tặng phiếu mua hàng 1,000,000đ để mua Combo phụ kiện 


AirPods giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm đến 1,000,000 đồng cho đơn hàng từ 3 triệu khi trả góp qua thẻ Techcombank MasterCard

HSD: 31/01/2026

Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/11/2025




Giảm ngay 500,000đ qua Zalopay khi mua iPhone 17 series và iPhone Air (Trừ Pro/Promax)

HSD: 31/12/2025

Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm đến 800.000đ cho đơn trên 15 triệu khi trả góp 100% qua thẻ Visa (áp dụng Sacombank và Muadee by HDBank)

HSD: 30/11/2025




Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Tặng Phiếu mua hàng 500,000đ mua Bảo hành trọn đời khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Tặng phiếu mua hàng 200,000đ mua Tivi Samsung 

Tặng Phiếu mua hàng 500,000đ mua Combo Chuẩn/Combo iFan khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm ngay 1,000,000đ khi mua trả góp qua FE CREDIT (áp dụng Trả góp 0.99% lãi suất – Kỳ hạn 12 tháng) 

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-air;iPhone_Air_256GB_2025-11-29_18-52-54.png
iPhone 17 256GB;Đen;No;24990000;24990000;2025-11-29;"Khuyến mãi được hưởng

Tặng phiếu mua hàng 800,000đ để mua Combo phụ kiện 


AirPods giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm đến 1,000,000 đồng cho đơn hàng từ 3 triệu khi trả góp qua thẻ Techcombank MasterCard

HSD: 31/01/2026

Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/11/2025




Giảm ngay 500,000đ qua Zalopay khi mua iPhone 17 series và iPhone Air (Trừ Pro/Promax)

HSD: 31/12/2025

Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm đến 800.000đ cho đơn trên 15 triệu khi trả góp 100% qua thẻ Visa (áp dụng Sacombank và Muadee by HDBank)

HSD: 30/11/2025




Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Tặng Phiếu mua hàng 500,000đ mua Bảo hành trọn đời khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Tặng phiếu mua hàng 200,000đ mua Tivi Samsung 

Tặng Phiếu mua hàng 500,000đ mua Combo Chuẩn/Combo iFan khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Giảm ngay 1,000,000đ khi mua trả góp qua FE CREDIT (áp dụng Trả góp 0.99% lãi suất – Kỳ hạn 12 tháng) 

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17;iPhone_17_256GB_2025-11-29_18-53-03.png
iPhone 17 256GB;Tím Oải Hương;No;24990000;24990000;2025-11-29;"Khuyến mãi được hưởng

Tặng phiếu mua hàng 800,000đ để mua Combo phụ kiện 


AirPods giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm đến 1,000,000 đồng cho đơn hàng từ 3 triệu khi trả góp qua thẻ Techcombank MasterCard

HSD: 31/01/2026

Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/11/2025




Giảm ngay 500,000đ qua Zalopay khi mua iPhone 17 series và iPhone Air (Trừ Pro/Promax)

HSD: 31/12/2025

Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm đến 800.000đ cho đơn trên 15 triệu khi trả góp 100% qua thẻ Visa (áp dụng Sacombank và Muadee by HDBank)

HSD: 30/11/2025




Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Tặng Phiếu mua hàng 500,000đ mua Bảo hành trọn đời khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Tặng phiếu mua hàng 200,000đ mua Tivi Samsung 

Tặng Phiếu mua hàng 500,000đ mua Combo Chuẩn/Combo iFan khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Giảm ngay 1,000,000đ khi mua trả góp qua FE CREDIT (áp dụng Trả góp 0.99% lãi suất – Kỳ hạn 12 tháng) 

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17;iPhone_17_256GB_2025-11-29_18-53-37.png
iPhone 17 Pro 256GB;Bạc;Yes;34990000;34990000;2025-11-29;"Khuyến mãi được hưởng

AirPods giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm đến 1,000,000 đồng cho đơn hàng từ 3 triệu khi trả góp qua thẻ Techcombank MasterCard

HSD: 31/01/2026

Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/11/2025




Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm đến 800.000đ cho đơn trên 15 triệu khi trả góp 100% qua thẻ Visa (áp dụng Sacombank và Muadee by HDBank)

HSD: 30/11/2025




Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Tặng Phiếu mua hàng 500,000đ mua Bảo hành trọn đời khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Tặng phiếu mua hàng 200,000đ mua Tivi Samsung 

Tặng Phiếu mua hàng 500,000đ mua Combo Chuẩn/Combo iFan khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Giảm ngay 1,000,000đ khi mua trả góp qua FE CREDIT (áp dụng Trả góp 0.99% lãi suất – Kỳ hạn 12 tháng) 

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17-pro;iPhone_17_Pro_256GB_2025-11-29_18-53-59.png
iPhone 17 Pro Max 256GB;Cam Vũ Trụ;Yes;37990000;37990000;2025-11-29;"Khuyến mãi được hưởng

AirPods giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm đến 1,000,000 đồng cho đơn hàng từ 3 triệu khi trả góp qua thẻ Techcombank MasterCard

HSD: 31/01/2026

Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/11/2025




Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm đến 800.000đ cho đơn trên 15 triệu khi trả góp 100% qua thẻ Visa (áp dụng Sacombank và Muadee by HDBank)

HSD: 30/11/2025




Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Tặng Phiếu mua hàng 500,000đ mua Bảo hành trọn đời khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Tặng phiếu mua hàng 200,000đ mua Tivi Samsung 

Tặng Phiếu mua hàng 500,000đ mua Combo Chuẩn/Combo iFan khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Giảm ngay 1,000,000đ khi mua trả góp qua FE CREDIT (áp dụng Trả góp 0.99% lãi suất – Kỳ hạn 12 tháng) 

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17-pro-max;iPhone_17_Pro_Max_256GB_2025-11-29_18-53-59.png
iPhone Air 256GB;Đen Không Gian;Yes;31990000;30990000;2025-11-29;"Khuyến mãi 1

Giảm ngay 1,000,000đ áp dụng đến 29/11

AirPods giảm đến 500,000đ khi mua kèm iPhone 


Tặng Pin sạc dự phòng Magsafe áp dụng đến 30/11

Trả góp 0%

Khuyến mãi 2

Tặng phiếu mua hàng 1,000,000đ để mua Combo phụ kiện 


AirPods giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm đến 1,000,000 đồng cho đơn hàng từ 3 triệu khi trả góp qua thẻ Techcombank MasterCard

HSD: 31/01/2026

Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/11/2025




Giảm ngay 500,000đ qua Zalopay khi mua iPhone 17 series và iPhone Air (Trừ Pro/Promax)

HSD: 31/12/2025

Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm đến 800.000đ cho đơn trên 15 triệu khi trả góp 100% qua thẻ Visa (áp dụng Sacombank và Muadee by HDBank)

HSD: 30/11/2025




Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Tặng Phiếu mua hàng 500,000đ mua Bảo hành trọn đời khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Tặng phiếu mua hàng 200,000đ mua Tivi Samsung 

Tặng Phiếu mua hàng 500,000đ mua Combo Chuẩn/Combo iFan khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm ngay 1,000,000đ khi mua trả góp qua FE CREDIT (áp dụng Trả góp 0.99% lãi suất – Kỳ hạn 12 tháng) 

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-air;iPhone_Air_256GB_2025-11-29_18-53-59.png
iPhone 17 256GB;Xanh Lá Xô Thơm;No;24990000;24990000;2025-11-29;"Khuyến mãi được hưởng

Tặng phiếu mua hàng 800,000đ để mua Combo phụ kiện 


AirPods giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";"Giảm ngay 500,000đ qua VNPAY khi mua iPhone 17 series và iPhone Air

HSD: 31/12/2025

Giảm đến 1,000,000 đồng cho đơn hàng từ 3 triệu khi trả góp qua thẻ Techcombank MasterCard

HSD: 31/01/2026

Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/11/2025




Giảm ngay 500,000đ qua Zalopay khi mua iPhone 17 series và iPhone Air (Trừ Pro/Promax)

HSD: 31/12/2025

Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm đến 800.000đ cho đơn trên 15 triệu khi trả góp 100% qua thẻ Visa (áp dụng Sacombank và Muadee by HDBank)

HSD: 30/11/2025




Giảm ngay 1,500,000đ khi thanh toán 100% qua thẻ tín dụng Visa HDBank

HSD: 31/12/2025




Giảm ngay 1,000,000đ khi thanh toán trả góp 6,9 tháng hoặc 12 tháng qua Kredivo.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác

Tặng Phiếu mua hàng 500,000đ mua Bảo hành trọn đời khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Tặng phiếu mua hàng 200,000đ mua Tivi Samsung 

Tặng Phiếu mua hàng 500,000đ mua Combo Chuẩn/Combo iFan khi mua trả góp qua FE CREDIT (áp dụng 0.99% lãi suất – Kỳ hạn 12 tháng) 

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Giảm ngay 1,000,000đ khi mua trả góp qua FE CREDIT (áp dụng Trả góp 0.99% lãi suất – Kỳ hạn 12 tháng) 

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17;iPhone_17_256GB_2025-11-29_18-54-40.png
