Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Other_promotion;Link;screenshot_name
iPad mini 7 2024 Wifi 128GB;Unknown;No;13790000;0;2025-12-15;;;;https://fptshop.com.vn/may-tinh-bang/ipad-mini-7-2024-wifi;Failed/Skipped
iPhone 17 Pro Max 256GB;Unknown;Yes;37990000;37990000;2025-12-15;"Khuyến mãi được hưởng

AirPods/Ốp Lưng phụ kiện nhập khẩu giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Ưu đãi

Tặng phiếu mua hàng 300,000đ để mua combo phụ kiện iPhone 17 series khi mua kèm bảo hành 1 đổi 1 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-17-pro-max;Failed/Skipped
Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB;Unknown;No;24490000;20190000;2025-12-15;"Khuyến mãi được hưởng

Giảm ngay 4,300,000đ áp dụng đến 15/12

Giảm thêm 600,000đ khi mua kèm iPhone

Giảm đến 500,000đ cho Bàn Phím, Chuột của Apple khi mua kèm Macbook 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng mã ưu đãi 150,000đ mua Balo – Túi xách giá chỉ từ 49,000đ 


Tặng phiếu mua hàng 200,000đ mua màn hình (Hạn sử dụng 15 ngày) 


Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng 

HOÀN NGAY 100% phí chuyển đổi trả góp, trị giá lên đến 3.500.000 khi mở và thanh toán bằng TP Bank EVO";https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-m2-13-2024-8cpu-8gpu-16gb-256gb;Failed/Skipped
iPhone Air 256GB;Unknown;Yes;31990000;30590000;2025-12-15;"Khuyến mãi được hưởng

Giảm ngay 1,400,000đ áp dụng đến 15/12

AirPods/Ốp Lưng phụ kiện nhập khẩu giảm đến 500,000đ khi mua kèm iPhone 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/dien-thoai/iphone-air;Failed/Skipped
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su;Size S/M;Yes;11490000;9490000;2025-12-15;"Khuyến mãi được hưởng

Giảm ngay 2,000,000đ áp dụng đến 15/12

Giảm thêm 400,000đ khi mua kèm iPhone

Dây đeo giảm ngay 300,000đ khi mua kèm Apple Watch 


Trả góp 0%";;"Quà tặng và ưu đãi khác
Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/smartwatch/apple-watch-series-11-gps-42mm-vien-nhom-day-cao-su;Apple_Watch_Series_11_GPS_42mm_Viền_nhôm_dây_cao_s_Size S/M_2025-12-15_20-30-47.png
Apple Watch SE 3 GPS 44mm Viền nhôm Ánh sao Dây cao su Ánh sao - S/M;Size S/M;Yes;7850000;7190000;2025-12-15;"Khuyến mãi được hưởng

Giảm ngay 660,000đ áp dụng đến 15/12

Giảm thêm 300,000đ khi mua kèm iPhone

Dây đeo giảm ngay 300,000đ khi mua kèm Apple Watch 


Trả góp 0%";;"Quà tặng và ưu đãi khác
Ưu đãi

Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/smartwatch/apple-watch-se-3-gps-44mm-vien-nhom-day-cao-su;Apple_Watch_SE_3_GPS_44mm_Viền_nhôm_Ánh_sao_Dây_ca_Size S/M_2025-12-15_20-30-47.png
Apple AirPods 4 - Chủ Động Khử Tiếng Ồn;Trắng;Yes;4990000;4490000;2025-12-15;"Khuyến mãi 1

Giảm ngay 500,000đ

Giảm ngay 50% hộp đựng tai nghe Airpods khi mua kèm. 


Giá chỉ từ 4,190,000đ khi mua kèm iPhone

Khuyến mãi 2

Trả góp 0%";"Giảm ngay 500,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 31/12/2025




Giảm ngay 200.000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 31/12/2025




Giảm ngay 500,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ OCB

HSD: 31/12/2025




Giảm ngay 10% tối đa 500.000đ cho đơn hàng khi thanh toán 100% qua thẻ tín dụng MBBank MasterCard.

HSD: 31/01/2026

Giảm đến 300,000đ cho đơn trên 15 triệu khi trả góp 100% qua thẻ Visa (áp dụng Sacombank và Muadee by HDBank)

HSD: 31/12/2025




Giảm ngay 50% tối đa 100.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán qua Kredivo

HSD: 31/12/2025

Giảm ngay 500,000đ cho hóa đơn từ 10,000,000đ khi thanh toán qua HDBank

HSD: 15/12/2025

Giảm ngay 5% tối đa 80,000đ khi thanh toán lần đầu qua HomePayLater.

HSD: 31/12/2025";"Quà tặng và ưu đãi khác
Ưu đãi

HOÀN NGAY 100% phí chuyển đổi trả góp, trị giá lên đến 3.500.000 khi mở và thanh toán bằng TP Bank EVO";https://fptshop.com.vn/phu-kien/tai-nghe-airpods-4-chu-dong-khu-tieng-on;Failed/Skipped
iPad A16 5G 128GB;Bạc;Yes;13990000;12990000;2025-12-15;"Khuyến mãi được hưởng

Giảm ngay 1,000,000đ áp dụng đến 15/12

Giảm thêm 400,000đ khi mua kèm iPhone

Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Giảm thêm đến 2.5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet từ 1 triệu 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng 

HOÀN NGAY 100% phí chuyển đổi trả góp, trị giá lên đến 3.500.000 khi mở và thanh toán bằng TP Bank EVO";https://fptshop.com.vn/may-tinh-bang/ipad-a16-5g;Skipped
iPad A16 WiFi 128GB;Bạc;Yes;9790000;8690000;2025-12-15;"Khuyến mãi được hưởng

Giảm ngay 1,100,000đ áp dụng đến 15/12

Giảm thêm 200,000đ khi mua kèm iPhone

Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Giảm thêm đến 2.5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet từ 1 triệu 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng 

HOÀN NGAY 100% phí chuyển đổi trả góp, trị giá lên đến 3.500.000 khi mở và thanh toán bằng TP Bank EVO";https://fptshop.com.vn/may-tinh-bang/ipad-a16-wifi;iPad_A16_WiFi_128GB_Bạc_2025-12-15_20-31-01.png
iPhone 16 Pro 128GB;Titan Đen;Yes;28390000;25590000;2025-12-15;"Khuyến mãi được hưởng

Giảm ngay 2,800,000đ áp dụng đến 15/12

AirPods/Ốp Lưng phụ kiện nhập khẩu giảm đến 500,000đ khi mua kèm iPhone 


Giảm thêm đến 2.5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Giảm thêm đến 2,000,000đ khi mua MacBook, iPad, Apple Watch 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet từ 1 triệu 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng 

HOÀN NGAY 100% phí chuyển đổi trả góp, trị giá lên đến 3.500.000 khi mở và thanh toán bằng TP Bank EVO";https://fptshop.com.vn/dien-thoai/iphone-16-pro;Skipped
