Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Store_Count;Link;screenshot_name
iPhone 14 Plus (128GB) - Chính hãng VN/A;Unknown;No;39000082;39000082;2026-05-28;;;0;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-plus-128gb-chinh-hang-vn-a;Disabled
Tai nghe AirPods Pro 2 (USB-C) - Chính hãng Apple Việt Nam;Trắng;No;6190000;5390000;2026-05-28;"1
Nhận gói 6 tháng Apple Music miễn phí (Khám phá ngay)
2
Ưu đãi giảm tới 5% tối đa 100k khi mua AirPods kèm iPhone/iPad/MacBook (Khám phá ngay)
3
Ưu đãi giảm 5% tối đa 300k khi mua AirPods + Apple Watch kèm iPhone/iPad/MacBook (Khám phá ngay)
4
Tặng Voucher giảm ngay 10%, tối đa 200.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
5
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
6
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Mở thẻ Max Card nhận loạt đặc quyền - Hoàn tiền lên đến 18 triệu đồng
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
An tâm sử dụng sản phẩm dài lâu với gói bảo hành mở rộng H-Care (LH 1900.2091)
Giảm 5% tối đa 500k khi thanh toán qua Spaylater
TPBank Evo - Giảm đến 500.000đ, trả góp 0%, 0 phí lên đến 12 tháng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";0;https://hoanghamobile.com/tai-nghe/airpods-pro-2-voi-hop-sac-usb-c-chinh-hang-apple-viet-nam;Disabled
iPhone 13 (128GB) - Chính hãng VN/A;Xanh Dương;No;17290000;11990000;2026-05-28;"1
Ưu đãi giảm tới 5% tối đa 100k khi mua AirPods kèm iPhone/iPad/MacBook (Khám phá ngay)
2
Ưu đãi giảm tới 3% tối đa 200k khi mua Apple Watch kèm iPhone/iPad/MacBook (Khám phá ngay)
3
Ưu đãi giảm 5% tối đa 300k khi mua AirPods + Apple Watch kèm iPhone/iPad/MacBook (Khám phá ngay)
4
Tặng Voucher giảm ngay 10%, tối đa 200.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
5
Ưu đãi mua dán màn hình kèm máy Điện thoại/Máy tính bảng/Laptop/Đồng hồ giảm 10% (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Mở thẻ Max Card nhận loạt đặc quyền - Hoàn tiền lên đến 18 triệu đồng
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
An tâm sử dụng sản phẩm dài lâu với gói bảo hành mở rộng H-Care (LH 1900.2091)
Giảm 5% tối đa 500k khi thanh toán qua Spaylater
TPBank Evo - Giảm đến 500.000đ, trả góp 0%, 0 phí lên đến 12 tháng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";0;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-13-128gb-chinh-hang-vn-a;Disabled
iPhone 14 (128GB) - Chính hãng VN/A;Tím;No;19990000;13790000;2026-05-28;"1
Ưu đãi giảm tới 5% tối đa 100k khi mua AirPods kèm iPhone/iPad/MacBook (Khám phá ngay)
2
Ưu đãi giảm tới 3% tối đa 200k khi mua Apple Watch kèm iPhone/iPad/MacBook (Khám phá ngay)
3
Ưu đãi giảm 5% tối đa 300k khi mua AirPods + Apple Watch kèm iPhone/iPad/MacBook (Khám phá ngay)
4
Tặng Voucher giảm ngay 10%, tối đa 200.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
5
Ưu đãi mua dán màn hình kèm máy Điện thoại/Máy tính bảng/Laptop/Đồng hồ giảm 10% (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Mở thẻ Max Card nhận loạt đặc quyền - Hoàn tiền lên đến 18 triệu đồng
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
An tâm sử dụng sản phẩm dài lâu với gói bảo hành mở rộng H-Care (LH 1900.2091)
Giảm 5% tối đa 500k khi thanh toán qua Spaylater
TPBank Evo - Giảm đến 500.000đ, trả góp 0%, 0 phí lên đến 12 tháng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";0;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-128gb-chinh-hang-vn-a;Disabled
iPhone 15 (128GB) - Chính hãng VN/A;Xanh Dương;Yes;19990000;17790000;2026-05-28;"1
Ưu đãi giảm tới 5% tối đa 100k khi mua AirPods kèm iPhone/iPad/MacBook (Khám phá ngay)
2
Ưu đãi giảm tới 3% tối đa 200k khi mua Apple Watch kèm iPhone/iPad/MacBook (Khám phá ngay)
3
Ưu đãi giảm 5% tối đa 300k khi mua AirPods + Apple Watch kèm iPhone/iPad/MacBook (Khám phá ngay)
4
Tặng Voucher giảm ngay 10%, tối đa 200.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
5
Ưu đãi mua dán màn hình kèm máy Điện thoại/Máy tính bảng/Laptop/Đồng hồ giảm 10% (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Mở thẻ Max Card nhận loạt đặc quyền - Hoàn tiền lên đến 18 triệu đồng
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
An tâm sử dụng sản phẩm dài lâu với gói bảo hành mở rộng H-Care (LH 1900.2091)
Giảm 5% tối đa 500k khi thanh toán qua Spaylater
TPBank Evo - Giảm đến 500.000đ, trả góp 0%, 0 phí lên đến 12 tháng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";14;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-128gb-chinh-hang-vn-a;Disabled
iPhone 15 (256GB) - Chính hãng VN/A;Xanh Dương;No;22990000;19490000;2026-05-28;"1
Ưu đãi giảm tới 5% tối đa 100k khi mua AirPods kèm iPhone/iPad/MacBook (Khám phá ngay)
2
Ưu đãi giảm tới 3% tối đa 200k khi mua Apple Watch kèm iPhone/iPad/MacBook (Khám phá ngay)
3
Ưu đãi giảm 5% tối đa 300k khi mua AirPods + Apple Watch kèm iPhone/iPad/MacBook (Khám phá ngay)
4
Tặng Voucher giảm ngay 10%, tối đa 200.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
5
Ưu đãi mua dán màn hình kèm máy Điện thoại/Máy tính bảng/Laptop/Đồng hồ giảm 10% (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Mở thẻ Max Card nhận loạt đặc quyền - Hoàn tiền lên đến 18 triệu đồng
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
An tâm sử dụng sản phẩm dài lâu với gói bảo hành mở rộng H-Care (LH 1900.2091)
Giảm 5% tối đa 500k khi thanh toán qua Spaylater
TPBank Evo - Giảm đến 500.000đ, trả góp 0%, 0 phí lên đến 12 tháng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";0;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-256gb-chinh-hang-vn-a;Disabled
iPhone 15 (512GB) - Chính hãng VN/A;Xanh Dương;No;28990000;20990000;2026-05-28;"1
Ưu đãi giảm tới 5% tối đa 100k khi mua AirPods kèm iPhone/iPad/MacBook (Khám phá ngay)
2
Ưu đãi giảm tới 3% tối đa 200k khi mua Apple Watch kèm iPhone/iPad/MacBook (Khám phá ngay)
3
Ưu đãi giảm 5% tối đa 300k khi mua AirPods + Apple Watch kèm iPhone/iPad/MacBook (Khám phá ngay)
4
Tặng Voucher giảm ngay 10%, tối đa 200.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
5
Ưu đãi mua dán màn hình kèm máy Điện thoại/Máy tính bảng/Laptop/Đồng hồ giảm 10% (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Mở thẻ Max Card nhận loạt đặc quyền - Hoàn tiền lên đến 18 triệu đồng
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
An tâm sử dụng sản phẩm dài lâu với gói bảo hành mở rộng H-Care (LH 1900.2091)
Giảm 5% tối đa 500k khi thanh toán qua Spaylater
TPBank Evo - Giảm đến 500.000đ, trả góp 0%, 0 phí lên đến 12 tháng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";0;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-512gb-chinh-hang-vn-a;Disabled
Tai nghe AirPods Pro 3 - Chính hãng Apple Việt Nam;Trắng;Yes;6790000;5990000;2026-05-28;"1
Ưu đãi giảm tới 5% tối đa 100k khi mua AirPods kèm iPhone/iPad/MacBook (Khám phá ngay)
2
Ưu đãi giảm 5% tối đa 300k khi mua AirPods + Apple Watch kèm iPhone/iPad/MacBook (Khám phá ngay)
3
Tặng Voucher giảm ngay 10%, tối đa 200.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
4
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
5
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Mở thẻ Max Card nhận loạt đặc quyền - Hoàn tiền lên đến 18 triệu đồng
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
An tâm sử dụng sản phẩm dài lâu với gói bảo hành mở rộng H-Care (LH 1900.2091)
Giảm 5% tối đa 500k khi thanh toán qua Spaylater
TPBank Evo - Giảm đến 500.000đ, trả góp 0%, 0 phí lên đến 12 tháng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";103;https://hoanghamobile.com/tai-nghe/tai-nghe-airpods-pro-3-chinh-hang-apple-viet-nam;Disabled
Tai nghe AirPods 4 bản Chủ Động Khử Tiếng Ồn - Chính hãng Apple Việt Nam;Trắng;Yes;4790000;4290000;2026-05-28;"1
Ưu đãi giảm tới 5% tối đa 100k khi mua AirPods kèm iPhone/iPad/MacBook (Khám phá ngay)
2
Ưu đãi giảm 5% tối đa 300k khi mua AirPods + Apple Watch kèm iPhone/iPad/MacBook (Khám phá ngay)
3
Tặng Voucher giảm ngay 10%, tối đa 200.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
4
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
5
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Mở thẻ Max Card nhận loạt đặc quyền - Hoàn tiền lên đến 18 triệu đồng
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
An tâm sử dụng sản phẩm dài lâu với gói bảo hành mở rộng H-Care (LH 1900.2091)
Giảm 5% tối đa 500k khi thanh toán qua Spaylater
TPBank Evo - Giảm đến 500.000đ, trả góp 0%, 0 phí lên đến 12 tháng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";109;https://hoanghamobile.com/tai-nghe/airpods-4-ban-chu-dong-khu-tieng-on;Disabled
iPhone 14 (128GB) - Chính hãng VN/A;Xanh;No;19990000;13790000;2026-05-28;"1
Ưu đãi giảm tới 5% tối đa 100k khi mua AirPods kèm iPhone/iPad/MacBook (Khám phá ngay)
2
Ưu đãi giảm tới 3% tối đa 200k khi mua Apple Watch kèm iPhone/iPad/MacBook (Khám phá ngay)
3
Ưu đãi giảm 5% tối đa 300k khi mua AirPods + Apple Watch kèm iPhone/iPad/MacBook (Khám phá ngay)
4
Tặng Voucher giảm ngay 10%, tối đa 200.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
5
Ưu đãi mua dán màn hình kèm máy Điện thoại/Máy tính bảng/Laptop/Đồng hồ giảm 10% (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Mở thẻ Max Card nhận loạt đặc quyền - Hoàn tiền lên đến 18 triệu đồng
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
An tâm sử dụng sản phẩm dài lâu với gói bảo hành mở rộng H-Care (LH 1900.2091)
Giảm 5% tối đa 500k khi thanh toán qua Spaylater
TPBank Evo - Giảm đến 500.000đ, trả góp 0%, 0 phí lên đến 12 tháng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";0;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-128gb-chinh-hang-vn-a;Disabled
